Id	Id Usuario	Id Musica	Dt Download
53338	61	1549	2021-04-15 00:11:25.997
53339	61	2723	2021-04-15 00:11:25.997
53340	61	886	2021-04-15 00:11:25.997
53341	61	791	2021-04-15 00:11:25.997
53342	61	1234	2021-04-15 00:11:25.997
53343	61	25	2021-04-15 00:11:25.997
53344	61	2592	2021-04-15 00:13:58.293
53345	61	2026	2021-04-15 00:13:58.293
53346	61	2214	2021-04-15 00:13:58.293
53347	61	2976	2021-04-15 00:13:58.293
53348	61	2186	2021-04-15 00:13:58.293
53349	15	1653	2021-04-15 00:24:37.597
53350	23	410	2021-04-15 00:25:43.580
53351	61	2159	2021-04-15 00:26:16.223
53352	61	2813	2021-04-15 00:26:16.223
53353	61	2821	2021-04-15 00:26:16.223
53354	61	2738	2021-04-15 00:26:16.223
53355	61	1996	2021-04-15 00:26:16.223
53356	61	1209	2021-04-15 00:26:16.223
53357	61	2841	2021-04-15 00:26:16.223
53358	61	183	2021-04-15 00:26:16.223
53359	61	1891	2021-04-15 00:26:16.223
53360	61	2043	2021-04-15 00:26:16.223
53361	61	2306	2021-04-15 00:26:16.223
53362	61	958	2021-04-15 00:26:16.223
53363	16	1566	2021-04-15 01:59:40.847
53364	16	49	2021-04-15 02:00:43.833
53365	16	597	2021-04-15 02:00:48.487
53366	16	1789	2021-04-15 02:02:14.097
53367	61	1495	2021-04-15 02:15:39.353
53368	61	1751	2021-04-15 02:15:39.353
53369	61	2367	2021-04-15 02:15:39.353
53370	61	2267	2021-04-15 02:15:39.353
53371	61	504	2021-04-15 02:18:21.120
53372	61	2372	2021-04-15 02:18:21.120
53373	61	2504	2021-04-15 02:18:21.120
53374	61	557	2021-04-15 02:21:02.350
53375	61	1028	2021-04-15 02:21:02.350
53376	61	273	2021-04-15 02:21:02.350
53377	61	1378	2021-04-15 02:21:02.350
53378	61	1551	2021-04-15 02:21:02.350
53379	61	1941	2021-04-15 02:21:02.350
53380	61	1257	2021-04-15 02:21:02.350
53381	61	2700	2021-04-15 02:21:52.210
53382	61	2463	2021-04-15 02:21:52.210
53383	61	2601	2021-04-15 02:21:52.210
53384	61	2608	2021-04-15 02:21:52.210
53385	61	442	2021-04-15 02:21:52.210
53386	61	1972	2021-04-15 02:21:52.210
53387	61	307	2021-04-15 02:21:52.210
53388	61	1737	2021-04-15 02:25:21.553
53389	61	1343	2021-04-15 02:25:21.553
53390	61	2461	2021-04-15 02:25:21.553
53391	61	825	2021-04-15 02:25:21.553
53392	61	2629	2021-04-15 02:25:21.553
53393	61	1866	2021-04-15 02:25:21.553
53394	61	29	2021-04-15 02:25:21.553
53395	61	1760	2021-04-15 02:25:21.553
53396	61	1836	2021-04-15 02:25:21.553
53397	61	393	2021-04-15 02:25:21.553
53398	61	1750	2021-04-15 02:25:21.553
53399	61	846	2021-04-15 02:25:21.553
53400	61	1717	2021-04-15 02:27:23.633
53401	61	2297	2021-04-15 02:27:23.633
53402	61	659	2021-04-15 02:27:23.633
53403	61	430	2021-04-15 02:27:23.633
53404	61	526	2021-04-15 02:27:23.633
53405	61	1520	2021-04-15 02:27:23.633
53406	61	344	2021-04-15 02:27:23.633
53407	61	1668	2021-04-15 02:27:23.633
53408	61	2175	2021-04-15 02:27:23.633
53409	61	167	2021-04-15 02:27:23.633
53410	61	2455	2021-04-15 02:27:23.633
53411	61	1020	2021-04-15 02:27:23.633
53412	61	2524	2021-04-15 02:28:50.650
53413	61	1804	2021-04-15 02:28:50.650
53414	61	300	2021-04-15 02:28:50.650
53415	61	1070	2021-04-15 02:28:50.650
53416	61	247	2021-04-15 02:28:50.650
53417	61	313	2021-04-15 02:28:50.650
53418	61	2924	2021-04-15 02:29:29.897
53419	61	1162	2021-04-15 02:29:29.897
53420	61	1515	2021-04-15 02:29:29.897
53421	61	1083	2021-04-15 02:29:29.897
53422	61	1084	2021-04-15 02:29:29.897
53423	61	1792	2021-04-15 02:29:29.897
53424	61	2037	2021-04-15 02:29:29.897
53425	61	2789	2021-04-15 02:33:43.993
53426	61	2383	2021-04-15 02:33:43.993
53427	61	347	2021-04-15 02:33:43.993
53428	61	2993	2021-04-15 02:33:43.993
53429	61	1221	2021-04-15 02:33:43.993
53430	61	1245	2021-04-15 02:33:43.993
53431	61	936	2021-04-15 02:33:43.993
53432	61	776	2021-04-15 02:33:43.993
53433	61	702	2021-04-15 02:33:43.993
53434	61	1066	2021-04-15 02:35:51.290
53435	61	2390	2021-04-15 02:35:51.290
53436	61	1625	2021-04-15 02:35:51.290
53437	61	1746	2021-04-15 02:35:51.290
53438	61	1460	2021-04-15 02:35:51.290
53439	61	1500	2021-04-15 02:35:51.290
53440	61	2657	2021-04-15 02:35:51.290
53441	61	2014	2021-04-15 02:35:51.290
53442	61	2247	2021-04-15 02:35:51.290
53443	61	2363	2021-04-15 02:38:50.710
53444	61	3028	2021-04-15 02:38:50.710
53445	61	2986	2021-04-15 02:38:50.710
53446	61	1772	2021-04-15 02:38:50.710
53447	61	2963	2021-04-15 02:38:50.710
53448	61	19	2021-04-15 00:00:37.990
53449	61	2138	2021-04-15 00:00:37.990
53450	61	488	2021-04-15 00:00:37.990
53451	61	1791	2021-04-15 00:00:37.990
53452	61	573	2021-04-15 00:00:37.990
53453	61	2465	2021-04-15 00:02:43.207
53454	61	53	2021-04-15 00:03:39.223
53455	61	597	2021-04-15 00:03:39.223
53456	61	2302	2021-04-15 00:03:39.223
53457	61	987	2021-04-15 00:03:39.223
53458	61	657	2021-04-15 00:03:39.223
53459	61	2591	2021-04-15 00:09:50.467
53460	61	783	2021-04-15 00:09:50.467
53461	61	1259	2021-04-15 00:11:25.997
53462	61	1468	2021-04-15 00:11:25.997
53463	61	2477	2021-04-15 00:11:25.997
53464	61	3066	2021-04-15 00:11:25.997
53465	61	1750	2021-04-15 00:11:25.997
53466	61	1948	2021-04-15 00:11:25.997
53467	61	890	2021-04-15 00:11:25.997
53468	61	1823	2021-04-15 00:13:58.293
53469	61	1966	2021-04-15 00:13:58.293
53470	61	1803	2021-04-15 00:13:58.293
53471	23	149	2021-04-15 00:14:49.920
53472	23	1323	2021-04-15 00:21:54.737
53473	23	1324	2021-04-15 00:22:53.547
53474	61	886	2021-04-15 00:26:16.223
53475	61	764	2021-04-15 00:26:16.223
53476	59	2908	2021-04-15 01:24:34.250
53477	59	1497	2021-04-15 01:24:37.343
53478	16	2671	2021-04-15 01:58:01.313
53479	61	1640	2021-04-15 02:15:39.353
53480	61	1428	2021-04-15 02:15:39.353
53481	61	2877	2021-04-15 02:18:21.120
53482	61	2783	2021-04-15 02:21:02.350
53483	61	2241	2021-04-15 02:21:02.350
53484	61	698	2021-04-15 02:21:02.350
53485	61	1289	2021-04-15 02:21:02.350
53486	61	1490	2021-04-15 02:21:02.350
53487	61	2606	2021-04-15 02:21:02.350
53488	61	459	2021-04-15 02:21:02.350
53489	61	2251	2021-04-15 02:21:52.210
53490	61	2258	2021-04-15 02:21:52.210
53491	61	1642	2021-04-15 02:21:52.210
53492	61	1509	2021-04-15 02:21:52.210
53493	61	834	2021-04-15 02:21:52.210
53494	61	1492	2021-04-15 02:21:52.210
53495	61	1851	2021-04-15 02:21:52.210
53496	61	422	2021-04-15 02:21:52.210
53497	61	220	2021-04-15 02:25:21.553
53498	61	550	2021-04-15 02:25:21.553
53499	61	822	2021-04-15 02:25:21.553
53500	61	1866	2021-04-15 02:25:21.553
53501	61	1269	2021-04-15 02:25:21.553
53502	61	2179	2021-04-15 02:27:23.633
53503	61	525	2021-04-15 02:27:23.633
53504	61	1704	2021-04-15 02:27:23.633
53505	61	1686	2021-04-15 02:27:23.633
53506	61	270	2021-04-15 02:27:23.633
53507	61	2293	2021-04-15 02:27:23.633
53508	61	1239	2021-04-15 02:27:23.633
53509	61	85	2021-04-15 02:27:23.633
53510	61	616	2021-04-15 02:28:50.650
53511	61	1396	2021-04-15 02:28:50.650
53512	61	847	2021-04-15 02:28:50.650
53513	61	2866	2021-04-15 02:29:29.897
53514	61	1180	2021-04-15 02:29:29.897
53515	61	2409	2021-04-15 02:29:29.897
53516	61	1081	2021-04-15 02:33:43.993
53517	61	2746	2021-04-15 02:33:43.993
53518	61	1749	2021-04-15 02:33:43.993
53519	61	875	2021-04-15 02:35:51.290
53520	61	1315	2021-04-15 02:35:51.290
53521	61	1344	2021-04-15 02:35:51.290
53522	61	2071	2021-04-15 02:38:50.710
53523	61	2953	2021-04-15 02:38:50.710
53524	61	692	2021-04-15 02:38:50.710
53525	61	2695	2021-04-15 02:38:50.710
53526	61	1642	2021-04-15 02:40:37.200
53527	61	2782	2021-04-15 02:40:37.200
53528	61	1457	2021-04-15 02:40:37.200
53529	61	2000	2021-04-15 02:40:37.200
53530	61	754	2021-04-15 02:40:37.200
53531	61	1177	2021-04-15 02:40:37.200
53532	61	157	2021-04-15 02:40:37.200
53533	61	234	2021-04-15 02:40:37.200
53534	61	1427	2021-04-15 02:40:37.200
53535	61	832	2021-04-15 02:40:37.200
53536	61	1307	2021-04-15 02:40:37.200
53537	61	2786	2021-04-15 02:40:37.200
53538	61	788	2021-04-15 02:40:37.200
53539	61	1233	2021-04-15 02:40:37.200
53540	61	129	2021-04-15 02:40:37.200
53541	61	59	2021-04-15 02:40:37.200
53542	61	1878	2021-04-15 02:40:37.200
53543	61	2956	2021-04-15 02:40:37.200
53544	61	2329	2021-04-15 02:40:37.200
53545	61	217	2021-04-15 02:40:37.200
53546	61	2270	2021-04-15 02:40:37.200
53547	61	1835	2021-04-15 02:40:37.200
53548	61	1289	2021-04-15 02:40:37.200
53549	61	2990	2021-04-15 02:40:37.200
53550	61	2132	2021-04-15 02:40:37.200
53551	61	422	2021-04-15 02:40:37.200
53552	61	2202	2021-04-15 02:40:37.200
53553	61	1961	2021-04-15 02:40:37.200
53554	61	2026	2021-04-15 02:40:37.200
53555	61	3085	2021-04-15 02:40:37.200
53556	61	2575	2021-04-15 02:40:37.200
53557	61	2004	2021-04-15 02:40:37.200
53558	61	1192	2021-04-15 02:40:37.200
53559	61	661	2021-04-15 02:40:37.200
53560	61	1000	2021-04-15 02:40:37.200
53561	61	1032	2021-04-15 02:40:37.200
53562	61	1866	2021-04-15 02:40:37.200
53563	61	497	2021-04-15 02:40:37.200
53564	61	2334	2021-04-15 02:40:58.607
53565	61	1630	2021-04-15 02:40:58.607
53566	61	900	2021-04-15 02:40:58.607
53567	61	2618	2021-04-15 02:40:58.607
53568	61	2287	2021-04-15 02:40:58.607
53569	61	189	2021-04-15 02:40:58.607
53570	61	124	2021-04-15 02:40:58.607
53571	61	1374	2021-04-15 02:40:58.607
53572	61	2161	2021-04-15 02:40:58.607
53573	61	1443	2021-04-15 02:40:58.607
53574	61	1236	2021-04-15 02:40:58.607
53575	61	1768	2021-04-15 02:40:58.607
53576	61	2611	2021-04-15 02:40:58.607
53577	61	923	2021-04-15 02:40:58.607
53578	61	2269	2021-04-15 02:40:58.607
53579	61	229	2021-04-15 02:40:58.607
53580	61	1735	2021-04-15 02:40:58.607
53581	61	2187	2021-04-15 02:40:58.607
53582	61	2552	2021-04-15 02:40:58.607
53583	61	2786	2021-04-15 02:40:58.607
53584	61	2271	2021-04-15 02:40:58.607
53585	61	2663	2021-04-15 02:47:53.720
53586	61	2	2021-04-15 02:47:53.720
53587	61	1072	2021-04-15 02:47:53.720
53588	61	2090	2021-04-15 02:47:53.720
53589	61	2641	2021-04-15 02:47:53.720
53590	61	2932	2021-04-15 02:47:53.720
53591	61	1330	2021-04-15 00:13:58.293
53592	61	299	2021-04-15 00:13:58.293
53593	61	2904	2021-04-15 02:47:53.720
53594	61	2781	2021-04-15 02:47:53.720
53595	61	1965	2021-04-15 02:47:53.720
53596	61	490	2021-04-15 02:47:53.720
53597	61	2477	2021-04-15 02:47:53.720
53598	61	1466	2021-04-15 02:47:53.720
53599	61	556	2021-04-15 02:47:53.720
53600	61	2959	2021-04-15 02:47:53.720
53601	61	2888	2021-04-15 02:47:53.720
53602	61	1506	2021-04-15 02:47:53.720
53603	61	403	2021-04-15 02:47:53.720
53604	61	443	2021-04-15 02:47:53.720
53605	61	2672	2021-04-15 02:47:53.720
53606	61	82	2021-04-15 02:47:53.720
53607	61	1981	2021-04-15 02:47:53.720
53608	61	1596	2021-04-15 02:47:53.720
53609	61	182	2021-04-15 02:47:53.720
53610	61	1566	2021-04-15 02:47:53.720
53611	61	1309	2021-04-15 02:47:53.720
53612	61	1134	2021-04-15 02:47:53.720
53613	61	1992	2021-04-15 02:47:53.720
53614	61	1581	2021-04-15 02:47:53.720
53615	61	2731	2021-04-15 02:47:53.720
53616	61	2993	2021-04-15 02:47:53.720
53617	61	2532	2021-04-15 02:47:53.720
53618	61	110	2021-04-15 02:47:53.720
53619	61	1111	2021-04-15 02:47:53.720
53620	61	1301	2021-04-15 02:47:53.720
53621	61	1435	2021-04-15 02:47:53.720
53622	61	2531	2021-04-15 02:49:05.220
53623	61	1129	2021-04-15 02:49:05.220
53624	61	35	2021-04-15 02:49:05.220
53625	61	2682	2021-04-15 02:49:05.220
53626	61	2774	2021-04-15 02:49:05.220
53627	61	2658	2021-04-15 02:49:05.220
53628	61	2983	2021-04-15 02:49:05.220
53629	61	1199	2021-04-15 02:49:05.220
53630	61	2810	2021-04-15 02:49:05.220
53631	61	1529	2021-04-15 02:49:05.220
53632	61	2186	2021-04-15 02:49:05.220
53633	61	1897	2021-04-15 02:49:05.220
53634	61	2142	2021-04-15 02:49:05.220
53635	61	2808	2021-04-15 02:51:26.377
53636	61	83	2021-04-15 02:51:26.377
53637	61	2777	2021-04-15 02:51:26.377
53638	61	1117	2021-04-15 02:51:26.377
53639	61	1025	2021-04-15 02:51:26.377
53640	61	2232	2021-04-15 02:51:26.377
53641	61	63	2021-04-15 02:51:26.377
53642	61	165	2021-04-15 02:51:26.377
53643	61	1481	2021-04-15 02:51:26.377
53644	61	38	2021-04-15 02:51:26.377
53645	61	420	2021-04-15 02:51:26.377
53646	61	1956	2021-04-15 02:51:26.377
53647	61	2864	2021-04-15 02:51:26.377
53648	61	2668	2021-04-15 02:54:39.640
53649	61	2048	2021-04-15 02:54:39.640
53650	61	1050	2021-04-15 02:54:39.640
53651	61	2994	2021-04-15 02:54:39.640
53652	61	614	2021-04-15 02:54:39.640
53653	61	1923	2021-04-15 02:54:39.640
53654	61	2626	2021-04-15 02:54:39.640
53655	61	896	2021-04-15 02:54:39.640
53656	61	596	2021-04-15 02:54:39.640
53657	61	1854	2021-04-15 02:54:39.640
53658	61	3038	2021-04-15 02:54:39.640
53659	61	2519	2021-04-15 02:54:39.640
53660	61	1232	2021-04-15 02:54:39.640
53661	61	541	2021-04-15 02:54:39.640
53662	61	484	2021-04-15 02:54:39.640
53663	61	2364	2021-04-15 02:54:39.640
53664	61	844	2021-04-15 02:54:39.640
53665	61	450	2021-04-15 02:54:39.640
53666	61	2849	2021-04-15 02:54:39.640
53667	61	1620	2021-04-15 02:54:39.640
53668	61	2210	2021-04-15 02:54:39.640
53669	61	2316	2021-04-15 02:54:39.640
53670	61	831	2021-04-15 02:54:39.640
53671	61	2153	2021-04-15 02:54:39.640
53672	61	484	2021-04-15 02:54:39.640
53673	61	605	2021-04-15 02:54:39.640
53674	61	820	2021-04-15 02:54:39.640
53675	61	2958	2021-04-15 02:54:39.640
53676	61	2222	2021-04-15 02:54:39.640
53677	61	1778	2021-04-15 02:54:39.640
53678	61	1125	2021-04-15 02:54:39.640
53679	61	2369	2021-04-15 02:54:39.640
53680	61	886	2021-04-15 02:54:39.640
53681	61	2595	2021-04-15 02:54:39.640
53682	61	2172	2021-04-15 02:54:51.690
53683	61	879	2021-04-15 02:54:51.690
53684	61	970	2021-04-15 02:54:51.690
53685	61	316	2021-04-15 02:54:51.690
53686	61	1695	2021-04-15 02:54:51.690
53687	61	416	2021-04-15 02:54:51.690
53688	61	1688	2021-04-15 02:54:51.690
53689	61	1735	2021-04-15 02:54:51.690
53690	61	1533	2021-04-15 02:54:51.690
53691	61	2363	2021-04-15 02:54:51.690
53692	61	795	2021-04-15 02:54:51.690
53693	61	2534	2021-04-15 02:54:51.690
53694	61	82	2021-04-15 02:54:51.690
53695	61	374	2021-04-15 02:54:51.690
53696	61	1670	2021-04-15 02:58:11.483
53697	61	2322	2021-04-15 02:58:11.483
53698	61	2003	2021-04-15 02:58:11.483
53699	61	2111	2021-04-15 02:58:11.483
53700	61	710	2021-04-15 02:58:11.483
53701	61	873	2021-04-15 02:58:11.483
53702	61	1501	2021-04-15 02:58:49.000
53703	61	97	2021-04-15 02:58:49.000
53704	61	975	2021-04-15 02:58:49.000
53705	61	439	2021-04-15 02:58:49.000
53706	61	132	2021-04-15 02:58:49.360
53707	61	2100	2021-04-15 02:58:49.360
53708	61	1720	2021-04-15 02:58:49.360
53709	61	2410	2021-04-15 02:58:49.360
53710	61	2813	2021-04-15 02:58:49.360
53711	61	2373	2021-04-15 02:58:49.360
53712	61	220	2021-04-15 02:58:49.360
53713	61	2117	2021-04-15 02:58:49.360
53714	61	403	2021-04-15 02:58:49.360
53715	61	1280	2021-04-15 02:58:49.360
53716	61	1891	2021-04-15 02:58:49.360
53717	61	2759	2021-04-15 02:58:49.360
53718	61	475	2021-04-15 02:58:49.360
53719	61	2737	2021-04-15 02:58:49.360
53720	61	2844	2021-04-15 02:58:49.360
53721	61	701	2021-04-15 02:58:49.360
53722	61	784	2021-04-15 02:58:56.657
53723	61	1113	2021-04-15 02:58:56.657
53724	61	1699	2021-04-15 02:58:56.657
53725	61	2579	2021-04-15 02:58:56.657
53726	61	663	2021-04-15 02:58:56.657
53727	61	600	2021-04-15 02:58:56.657
53728	61	2090	2021-04-15 02:58:56.657
53729	61	689	2021-04-15 02:58:56.657
53730	61	1000	2021-04-15 02:58:56.657
53731	61	1750	2021-04-15 02:58:56.657
53732	61	2568	2021-04-15 02:58:56.657
53733	61	845	2021-04-15 02:59:01.093
53734	61	2152	2021-04-15 02:59:01.093
53735	59	2559	2021-04-15 01:15:44.763
53736	59	1860	2021-04-15 01:16:00.107
53737	59	1946	2021-04-15 01:16:09.497
53738	59	369	2021-04-15 01:16:18.950
53739	59	1147	2021-04-15 01:16:33.607
53740	61	2834	2021-04-15 02:15:39.353
53741	61	1454	2021-04-15 02:15:39.353
53742	61	752	2021-04-15 02:18:21.120
53743	61	1826	2021-04-15 02:18:21.120
53744	61	1089	2021-04-15 02:18:21.120
53745	61	2903	2021-04-15 02:18:21.120
53746	61	955	2021-04-15 02:21:02.350
53747	61	2362	2021-04-15 02:21:02.350
53748	61	2876	2021-04-15 02:21:02.350
53749	61	2178	2021-04-15 02:21:02.350
53750	61	125	2021-04-15 02:21:02.350
53751	61	2778	2021-04-15 02:21:52.210
53752	61	2838	2021-04-15 02:21:52.210
53753	61	1212	2021-04-15 02:25:21.553
53754	61	1961	2021-04-15 02:25:21.553
53755	61	749	2021-04-15 02:25:21.553
53756	61	1258	2021-04-15 02:25:21.553
53757	61	2935	2021-04-15 02:27:23.633
53758	61	450	2021-04-15 02:27:23.633
53759	61	1135	2021-04-15 02:27:23.633
53760	61	1730	2021-04-15 02:28:50.650
53761	61	1145	2021-04-15 02:29:29.897
53762	61	86	2021-04-15 02:29:29.897
53763	61	1655	2021-04-15 02:33:43.993
53764	61	536	2021-04-15 02:33:43.993
53765	61	790	2021-04-15 02:35:51.290
53766	61	2363	2021-04-15 02:35:51.290
53767	10	1634	2021-04-15 02:37:41.417
53768	61	1104	2021-04-15 02:38:50.710
53769	61	2065	2021-04-15 02:47:53.720
53770	61	1195	2021-04-15 02:47:53.720
53771	61	1737	2021-04-15 02:47:53.720
53772	61	3044	2021-04-15 02:47:53.720
53773	61	3066	2021-04-15 02:47:53.720
53774	61	2715	2021-04-15 02:47:53.720
53775	61	2383	2021-04-15 02:47:53.720
53776	61	2261	2021-04-15 02:49:05.220
53777	61	1399	2021-04-15 02:49:05.220
53778	61	1524	2021-04-15 02:51:26.377
53779	61	2687	2021-04-15 02:51:26.377
53780	61	2581	2021-04-15 02:51:26.377
53781	61	742	2021-04-15 02:54:39.640
53782	61	1258	2021-04-15 02:54:39.640
53783	61	2421	2021-04-15 02:54:39.640
53784	61	3001	2021-04-15 02:54:39.640
53785	61	2431	2021-04-15 02:54:39.640
53786	61	1515	2021-04-15 02:54:39.640
53787	61	1398	2021-04-15 02:54:39.640
53788	61	1958	2021-04-15 02:54:39.640
53789	61	465	2021-04-15 02:54:39.640
53790	61	857	2021-04-15 02:54:39.640
53791	61	612	2021-04-15 02:54:39.640
53792	61	1951	2021-04-15 02:54:39.640
53793	61	2930	2021-04-15 02:54:39.640
53794	61	860	2021-04-15 02:54:39.640
53795	61	2616	2021-04-15 02:54:51.690
53796	61	1151	2021-04-15 02:54:51.690
53797	61	1191	2021-04-15 02:54:51.690
53798	61	2633	2021-04-15 02:54:51.690
53799	61	1682	2021-04-15 02:54:51.690
53800	61	25	2021-04-15 02:54:51.690
53801	61	40	2021-04-15 02:58:11.483
53802	61	2589	2021-04-15 02:58:49.000
53803	61	1295	2021-04-15 02:58:49.360
53804	61	372	2021-04-15 02:59:01.093
53805	61	2356	2021-04-15 02:59:01.093
53806	61	2459	2021-04-15 02:59:01.093
53807	61	658	2021-04-15 02:59:01.093
53808	61	1492	2021-04-15 02:59:21.937
53809	61	2362	2021-04-15 02:59:21.937
53810	61	1897	2021-04-15 02:59:21.937
53811	61	2376	2021-04-15 02:59:21.937
53812	61	1079	2021-04-15 02:59:21.937
53813	61	292	2021-04-15 02:59:21.937
53814	61	1491	2021-04-15 02:59:37.297
53815	61	2677	2021-04-15 02:59:37.297
53816	61	2854	2021-04-15 02:59:37.297
53817	61	2738	2021-04-15 02:59:37.297
53818	61	508	2021-04-15 02:59:37.297
53819	61	1432	2021-04-15 02:59:37.297
53820	61	1207	2021-04-15 02:59:37.297
53821	61	1948	2021-04-15 02:59:37.297
53822	61	1958	2021-04-15 02:59:37.297
53823	61	2136	2021-04-15 03:02:42.153
53824	61	130	2021-04-15 03:02:42.153
53825	61	2447	2021-04-15 03:02:42.153
53826	61	2012	2021-04-15 03:02:42.153
53827	61	2327	2021-04-15 03:02:42.153
53828	61	512	2021-04-15 03:02:42.153
53829	61	1233	2021-04-15 03:02:42.153
53830	61	1557	2021-04-15 03:02:42.153
53831	61	1267	2021-04-15 03:02:42.153
53832	61	334	2021-04-15 03:02:42.153
53833	61	2362	2021-04-15 03:02:42.153
53834	61	3066	2021-04-15 03:02:42.153
53835	61	1757	2021-04-15 03:02:42.153
53836	61	218	2021-04-15 03:02:42.153
53837	61	956	2021-04-15 03:04:13.497
53838	61	1604	2021-04-15 03:04:13.497
53839	61	940	2021-04-15 03:04:13.497
53840	61	2052	2021-04-15 03:04:13.497
53841	61	2719	2021-04-15 03:04:13.497
53842	61	293	2021-04-15 03:04:13.497
53843	61	2701	2021-04-15 03:04:13.497
53844	61	1419	2021-04-15 03:04:13.497
53845	61	1388	2021-04-15 03:04:13.497
53846	61	2545	2021-04-15 03:04:13.497
53847	61	845	2021-04-15 03:04:13.497
53848	61	2556	2021-04-15 03:04:13.497
53849	61	36	2021-04-15 03:04:13.497
53850	61	2049	2021-04-15 03:04:13.497
53851	61	2373	2021-04-15 03:04:13.497
53852	61	2571	2021-04-15 03:04:13.497
53853	61	406	2021-04-15 03:04:13.497
53854	61	286	2021-04-15 03:04:13.497
53855	61	838	2021-04-15 03:04:13.497
53856	61	1950	2021-04-15 03:04:13.497
53857	61	2338	2021-04-15 03:04:13.497
53858	61	922	2021-04-15 03:05:49.293
53859	61	2475	2021-04-15 03:05:49.293
53860	61	2142	2021-04-15 03:05:49.293
53861	61	731	2021-04-15 03:05:49.293
53862	61	1491	2021-04-15 03:05:49.293
53863	61	891	2021-04-15 03:05:49.293
53864	61	767	2021-04-15 03:05:49.293
53865	61	310	2021-04-15 03:05:49.293
53866	61	2471	2021-04-15 03:05:49.293
53867	61	1012	2021-04-15 03:05:49.293
53868	61	467	2021-04-15 03:05:49.293
53869	61	2382	2021-04-15 03:05:49.293
53870	61	1781	2021-04-15 03:05:49.293
53871	61	2665	2021-04-15 03:05:49.293
53872	61	2214	2021-04-15 03:05:49.293
53873	61	2697	2021-04-15 03:05:49.293
53874	61	2740	2021-04-15 03:05:49.293
53875	61	1423	2021-04-15 03:05:49.293
53876	61	418	2021-04-15 03:05:49.293
53877	61	93	2021-04-15 03:05:49.293
53878	61	2778	2021-04-15 02:40:37.200
53879	61	899	2021-04-15 02:40:37.200
53880	61	1393	2021-04-15 02:40:37.200
53881	61	2738	2021-04-15 02:40:37.200
53882	61	2069	2021-04-15 02:40:37.200
53883	61	151	2021-04-15 02:40:37.200
53884	61	1259	2021-04-15 02:40:37.200
53885	61	2838	2021-04-15 02:40:58.607
53886	61	851	2021-04-15 02:40:58.607
53887	61	307	2021-04-15 02:47:53.720
53888	61	1284	2021-04-15 02:47:53.720
53889	61	332	2021-04-15 02:47:53.720
53890	61	1793	2021-04-15 02:47:53.720
53891	61	1509	2021-04-15 02:47:53.720
53892	61	1214	2021-04-15 02:47:53.720
53893	61	251	2021-04-15 02:47:53.720
53894	61	2716	2021-04-15 02:47:53.720
53895	61	2698	2021-04-15 02:47:53.720
53896	61	2112	2021-04-15 02:47:53.720
53897	61	1801	2021-04-15 02:47:53.720
53898	61	953	2021-04-15 02:47:53.720
53899	61	577	2021-04-15 02:47:53.720
53900	61	209	2021-04-15 02:47:53.720
53901	61	781	2021-04-15 02:47:53.720
53902	61	75	2021-04-15 02:47:53.720
53903	61	1050	2021-04-15 02:49:05.220
53904	61	2909	2021-04-15 02:49:05.220
53905	61	91	2021-04-15 02:49:05.220
53906	61	1114	2021-04-15 02:49:05.220
53907	61	3046	2021-04-15 02:49:05.220
53908	61	2446	2021-04-15 02:51:26.377
53909	61	2453	2021-04-15 02:51:26.377
53910	61	387	2021-04-15 02:51:26.377
53911	61	1972	2021-04-15 02:51:26.377
53912	61	2895	2021-04-15 02:51:26.377
53913	61	2529	2021-04-15 02:51:26.377
53914	61	1998	2021-04-15 02:51:26.377
53915	61	1385	2021-04-15 02:51:26.377
53916	61	2175	2021-04-15 02:51:26.377
53917	61	2293	2021-04-15 02:51:26.377
53918	61	2840	2021-04-15 02:54:39.640
53919	61	3021	2021-04-15 02:54:39.640
53920	61	1254	2021-04-15 02:54:39.640
53921	61	372	2021-04-15 02:54:39.640
53922	61	2312	2021-04-15 02:54:39.640
53923	61	2387	2021-04-15 02:54:39.640
53924	61	1537	2021-04-15 02:54:39.640
53925	61	1875	2021-04-15 02:54:39.640
53926	61	2624	2021-04-15 02:54:39.640
53927	61	1763	2021-04-15 02:54:39.640
53928	61	118	2021-04-15 02:54:39.640
53929	61	2980	2021-04-15 02:54:39.640
53930	61	1834	2021-04-15 02:54:39.640
53931	61	2733	2021-04-15 02:54:39.640
53932	61	562	2021-04-15 02:54:39.640
53933	61	1587	2021-04-15 02:54:39.640
53934	61	116	2021-04-15 02:54:39.640
53935	61	1477	2021-04-15 02:54:39.640
53936	61	2896	2021-04-15 02:54:39.640
53937	61	1126	2021-04-15 02:54:39.640
53938	61	461	2021-04-15 02:54:39.640
53939	61	2573	2021-04-15 02:54:39.640
53940	61	2786	2021-04-15 02:54:39.640
53941	61	2989	2021-04-15 02:54:39.640
53942	61	411	2021-04-15 02:54:51.690
53943	61	1356	2021-04-15 02:54:51.690
53944	61	910	2021-04-15 02:54:51.690
53945	61	1912	2021-04-15 02:54:51.690
53946	61	1056	2021-04-15 02:54:51.690
53947	61	1679	2021-04-15 02:58:11.483
53948	61	1832	2021-04-15 02:58:11.483
53949	61	2743	2021-04-15 02:58:11.483
53950	61	362	2021-04-15 02:58:49.000
53951	61	2224	2021-04-15 02:58:49.000
53952	61	2566	2021-04-15 02:58:49.000
