"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:3ovjw5HZZv43SxTwApooCM","Wind Of Change","spotify:artist:27T030eWyCQRmDyuvr1kxY","Scorpions","spotify:album:3dLKM8bD8R3H3XnSOXGjTF","Crazy World","spotify:artist:27T030eWyCQRmDyuvr1kxY","Scorpions","1990-01-01","https://i.scdn.co/image/ab67616d0000b273787674b6a114f98cad6f834b","1","4","312360","https://p.scdn.co/mp3-preview/e27415672375b3bac26447aa61eea6b11733bdfc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:5MxNLUsfh7uzROypsoO5qe","Dream On","spotify:artist:7Ey4PD4MYsKc5I2dolUwbH","Aerosmith","spotify:album:19lEZSnCCbVEkKchoPQWDZ","Aerosmith","spotify:artist:7Ey4PD4MYsKc5I2dolUwbH","Aerosmith","1973-01-05","https://i.scdn.co/image/ab67616d0000b273b11078ee23dcd99e085ac33e","1","3","266960","https://p.scdn.co/mp3-preview/4c7fea33f70ea10631656c9bccace988ee2aaa42?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:40riOy7x9W7GXjyGp4pjAv","Hotel California - 2013 Remaster","spotify:artist:0ECwFtbIWEVNwjlrfc6xoL","Eagles","spotify:album:2widuo17g5CEC66IbzveRu","Hotel California (2013 Remaster)","spotify:artist:0ECwFtbIWEVNwjlrfc6xoL","Eagles","1976-12-08","https://i.scdn.co/image/ab67616d0000b2734637341b9f507521afa9a778","1","1","391376","https://p.scdn.co/mp3-preview/50e82c99c20ffa4223e82250605bbd8500cb3928?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:6zeE5tKyr8Nu882DQhhSQI","Dust in the Wind","spotify:artist:2hl0xAkS2AIRAu23TVMBG1","Kansas","spotify:album:6oU298pdPTCQnMx1PYwyUA","Point Of Know Return (Expanded Edition)","spotify:artist:2hl0xAkS2AIRAu23TVMBG1","Kansas","1977","https://i.scdn.co/image/ab67616d0000b27359f0f56a7cd13526b5b4204c","1","7","206266","https://p.scdn.co/mp3-preview/f86dfdfaca403adb32ee7a68b84e9953b0cc8572?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:6i81qFkru6Kj1IEsB7KNp2","Just Breathe","spotify:artist:1w5Kfo2jwwIPruYS2UWh56","Pearl Jam","spotify:album:4DCwNXpnKEBYbls0T4LQzN","Backspacer","spotify:artist:1w5Kfo2jwwIPruYS2UWh56","Pearl Jam","2009-09-19","https://i.scdn.co/image/ab67616d0000b273cd1c5e0054c122d9aa3f829a","1","5","215853","https://p.scdn.co/mp3-preview/ee75e9a3339e1e4e661a72a1ba1524fa827b1232?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:1gVgkQFOKa8Wc1HYsJtPdH","More Than Words","spotify:artist:6w7j5wQ5AI5OQYlcM15s2L","Extreme","spotify:album:7DKHQxJTI32UyCdDdGwvRC","Extreme II - Pornograffitti","spotify:artist:6w7j5wQ5AI5OQYlcM15s2L","Extreme","1990-01-01","https://i.scdn.co/image/ab67616d0000b273fb16b9b69eb891027654bcb1","1","5","334106","https://p.scdn.co/mp3-preview/93eb388ada132774d5c5cb74a9a2cb3f970267c5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:56lhDZNQ5J47aog6mGKeGk","Thunder Road","spotify:artist:3eqjTLE0HfPfh78zjh6TqT","Bruce Springsteen","spotify:album:43YIoHKSrEw2GJsWmhZIpu","Born To Run","spotify:artist:3eqjTLE0HfPfh78zjh6TqT","Bruce Springsteen","1975-08-25","https://i.scdn.co/image/ab67616d0000b273503143a281a3f30268dcd9f9","1","1","288720","https://p.scdn.co/mp3-preview/76a59582754a4169c339c679257763293fe791ba?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:4xh7W7tlNMIczFhupCPniY","Go Your Own Way - 2004 Remaster","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","spotify:album:0BwWUstDMUbgq2NYONRqlu","Rumours (Super Deluxe)","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","1977-02-04","https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b","1","5","223613","https://p.scdn.co/mp3-preview/302c9a7eb9231f5d3deccd69830473d20475bc92?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:6c20LH3R4foocWLmYyojWq","Maggie May","spotify:artist:2y8Jo9CKhJvtfeKOsYzRdT","Rod Stewart","spotify:album:3fa5cl6Nplripk1h9z1SFv","Every Picture Tells A Story","spotify:artist:2y8Jo9CKhJvtfeKOsYzRdT","Rod Stewart","1971-01-01","https://i.scdn.co/image/ab67616d0000b27344620376d19750fb65cc351c","1","5","350266","","false","0","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:3Xls4cNOwy01dtrNXb1inG","White Room","spotify:artist:74oJ4qxwOZvX6oSsu1DGnw","Cream","spotify:album:0zrtTZC7yY2TOEhnbJzSb9","Wheels Of Fire","spotify:artist:74oJ4qxwOZvX6oSsu1DGnw","Cream","1968-07-01","https://i.scdn.co/image/ab67616d0000b2735c7731f5acdcb2d02d78b7ee","1","1","298333","https://p.scdn.co/mp3-preview/ebfc46c56565132e01d46577353ab360cf6af56e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:1KDsONFxp3YtnJTaLeWFIi","Layla","spotify:artist:2rc78XDH9zuJP6bm78lU8Z","Derek & The Dominos","spotify:album:28Cz12vvLOxYkqzXNwAbnl","Complete Clapton","spotify:artist:6PAt558ZEZl0DmdXlnjMgD","Eric Clapton","2007-10-09","https://i.scdn.co/image/ab67616d0000b2731c225203e2f892ccf5964ce6","1","10","428386","https://p.scdn.co/mp3-preview/5bdd06920ee98f45975149f8e3d41c5bbaa4adee?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:5gOd6zDC8vhlYjqbQdJVWP","Baker Street","spotify:artist:7tjbDPvrdvDshcpEMXKRVb","Gerry Rafferty","spotify:album:35yZZTWeSrszSKjRlFETwf","City to City","spotify:artist:7tjbDPvrdvDshcpEMXKRVb","Gerry Rafferty","1978","https://i.scdn.co/image/ab67616d0000b273dc60cf9a010f86354e6735dd","1","2","365626","https://p.scdn.co/mp3-preview/44a14bd01aee71770b24d91f871a00ccc23568d5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:6f5vTwQNj4ZzFBBwCGQ9fA","Took the Last Train","spotify:artist:5BmXbfqAgfkuTkPlVQDKOW","David Gates","spotify:album:6In7MCrPTTezZiHrdFtSDd","Goodbye Girl","spotify:artist:5BmXbfqAgfkuTkPlVQDKOW","David Gates","1978","https://i.scdn.co/image/ab67616d0000b273090a6fecb00fe176e42172fa","1","2","271893","https://p.scdn.co/mp3-preview/62043b2bdd9e28ec6ac97b68d11fea7726c05e3a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:2g7gviEeJr6pyxO7G35EWQ","Paradise By the Dashboard Light","spotify:artist:7dnB1wSxbYa8CejeVg98hz","Meat Loaf","spotify:album:6mvI80w5r78niBmwtu7RF9","Bat Out Of Hell","spotify:artist:7dnB1wSxbYa8CejeVg98hz","Meat Loaf","1977-10-21","https://i.scdn.co/image/ab67616d0000b2734111af27787499f6d8752e9f","1","6","508333","https://p.scdn.co/mp3-preview/4b9180c5f9f27ff184818e4c34042fe53cac6ffd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:71SvEDmsOwIWw1IozsZoMA","Any Way You Want It - Live at Cobo Hall in Detroit, Michigan, August 1980","spotify:artist:0rvjqX7ttXeg3mTy8Xscbt","Journey","spotify:album:2OyVtIEp7O7a6o82DF4Ba5","Departure","spotify:artist:0rvjqX7ttXeg3mTy8Xscbt","Journey","1980","https://i.scdn.co/image/ab67616d0000b2737e8045e318486885fe243817","1","1","201693","https://p.scdn.co/mp3-preview/1958083a802470daee3a9a0ed171d6a0ee3d9bc6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:6w4zevo3PwQCDs5EFNg3Yc","Stone in Love (Re-Recorded)","spotify:artist:0rvjqX7ttXeg3mTy8Xscbt","Journey","spotify:album:2DdrOOqcCv3kq8YazRPznq","Revelation","spotify:artist:0rvjqX7ttXeg3mTy8Xscbt","Journey","2008-06-03","https://i.scdn.co/image/ab67616d0000b273afe15d4df5c941bf45559d31","2","11","267981","https://p.scdn.co/mp3-preview/cf5b8791d5c46639773452d2ea2736cb61e315ce?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","spotify:user:inathan007","2020-07-24T00:07:19Z"
"spotify:track:7EHmKkyAr6MZv5Y2FdZbXw","Lights","spotify:artist:0rvjqX7ttXeg3mTy8Xscbt","Journey","spotify:album:7K4Nk5fHkCuzNm5A6mdo2U","Infinity","spotify:artist:0rvjqX7ttXeg3mTy8Xscbt","Journey","1978","https://i.scdn.co/image/ab67616d0000b2731b2a9188ac775e16998eb78d","1","1","190333","https://p.scdn.co/mp3-preview/8a4fe2b7515e803a221c7dd2168ce1dd2c278511?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:0VQ0n5gMgJLNixG8BfWBT5","Lovin', Touchin', Squeezin'","spotify:artist:0rvjqX7ttXeg3mTy8Xscbt","Journey","spotify:album:4hKBS94EEP9PaYxuK5tisQ","Evolution","spotify:artist:0rvjqX7ttXeg3mTy8Xscbt","Journey","1979","https://i.scdn.co/image/ab67616d0000b273f94a1b552aa382bf52c495b7","1","3","230533","https://p.scdn.co/mp3-preview/c48db5c94086855a2d29f238a8faa7d1fc430100?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:4Ich2datyOWMWvdNjksBDT","You Ain't Seen Nothing Yet","spotify:artist:5q4AzEtCoYJyXjMMoEkSU5","Bachman-Turner Overdrive","spotify:album:05FPUb1Vimvo50NNFn6nqC","The Anthology","spotify:artist:5q4AzEtCoYJyXjMMoEkSU5","Bachman-Turner Overdrive","1993-01-01","https://i.scdn.co/image/ab67616d0000b2731c0c630917ff24d726f959c9","2","1","232466","","false","0","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:7lRVXzYDdXywXHMeoZZsXl","Piece Of My Heart","spotify:artist:1hXjTjJzZTXDZ75AclOo6N","Sammy Hagar","spotify:album:5EuL5NWA7SbMENWt8C16wn","Standing Hampton","spotify:artist:1hXjTjJzZTXDZ75AclOo6N","Sammy Hagar","1981-01-01","https://i.scdn.co/image/ab67616d0000b27391c500e5ce12058cf4c569c6","1","10","237693","https://p.scdn.co/mp3-preview/93616a75e7f47436b71c30846b91565dc28a184e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:7FfFE8UP7TcLopiCwUHg6E","Girls With Guns","spotify:artist:6cMIEub9j2vbMGF3GOETWi","Tommy Shaw","spotify:album:6t4n0bLrlUof17mEFkwBjA","Girls With Guns","spotify:artist:6cMIEub9j2vbMGF3GOETWi","Tommy Shaw","1984","https://i.scdn.co/image/ab67616d0000b2734bcbcd823c00f954a1b343fd","1","1","190040","https://p.scdn.co/mp3-preview/5f23d851c3bbc61ddbfba61b49f60ec0c2f07580?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:36iHMTOAr9S4y0WvuWQtvm","Go For Soda","spotify:artist:5P6mPJKEwpIgjFIIFZhEma","Kim Mitchell","spotify:album:3O03q0mEZ2VshJ4EmpkgTO","Akimbo Alogo","spotify:artist:5P6mPJKEwpIgjFIIFZhEma","Kim Mitchell","1984","https://i.scdn.co/image/ab67616d0000b2739284ef018884f56cea5d4623","1","1","205600","https://p.scdn.co/mp3-preview/700c508bc45201eb0c36d99d3a33213c4a411ba6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:2b9lp5A6CqSzwOrBfAFhof","Crazy Train","spotify:artist:6ZLTlhejhndI4Rh53vYhrY","Ozzy Osbourne","spotify:album:6aGfK3YpRxZ1rJfaNRckLH","Blizzard of Ozz (Expanded Edition)","spotify:artist:6ZLTlhejhndI4Rh53vYhrY","Ozzy Osbourne","1980-09-20","https://i.scdn.co/image/ab67616d0000b2735776e18c520194c48d92815b","1","2","296200","","false","33","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:5E89Izp4YhPyNShoxiOJ1u","Rock & Roll Band","spotify:artist:29kkCKKGXheHuoO829FxWK","Boston","spotify:album:2QLp07RO6anZHmtcKTEvSC","Boston","spotify:artist:29kkCKKGXheHuoO829FxWK","Boston","1976","https://i.scdn.co/image/ab67616d0000b27390ef9760e57fafd8f966d17a","1","4","180346","https://p.scdn.co/mp3-preview/61ec51b48455700a7c5880e1efb5c979110424a9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:1GqlvSEtMx5xbGptxOTTyk","Peace of Mind","spotify:artist:29kkCKKGXheHuoO829FxWK","Boston","spotify:album:2QLp07RO6anZHmtcKTEvSC","Boston","spotify:artist:29kkCKKGXheHuoO829FxWK","Boston","1976","https://i.scdn.co/image/ab67616d0000b27390ef9760e57fafd8f966d17a","1","2","303586","https://p.scdn.co/mp3-preview/7a096c510001962b0e4aa50169683b7400282511?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:500h8jAdr7LvzzXlm1qxtK","Magic","spotify:artist:6PwcexHTG0qJWQQwp05Bpm","Pilot","spotify:album:2ECNvuuHKvd8x0Qy2737Rw","From The Album Of The Same Name","spotify:artist:6PwcexHTG0qJWQQwp05Bpm","Pilot","1974-01-01","https://i.scdn.co/image/ab67616d0000b2738900b4e0a2a8fb978df9b040","1","2","186333","https://p.scdn.co/mp3-preview/258269239d373163dc4fbf621c6008f5b85825e0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","spotify:user:inathan007","2020-07-24T00:08:41Z"
"spotify:track:0mLbE6jd8xwQEOEWSlxOxn","Roll with the Changes","spotify:artist:55vs7NT1KxcFjbMC4y202E","REO Speedwagon","spotify:album:6qVtCTLXHnRF8gc8pubQPU","The Hits","spotify:artist:55vs7NT1KxcFjbMC4y202E","REO Speedwagon","1988","https://i.scdn.co/image/ab67616d0000b273cc829f0b2a081cdb6265831c","1","3","336640","https://p.scdn.co/mp3-preview/9fe5705ba9048feb2e082b0636a22d2c9d92871f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:4gMgiXfqyzZLMhsksGmbQV","Another Brick in the Wall, Pt. 2","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd","spotify:album:5Dbax7G8SWrP9xyzkOvy2F","The Wall","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd","1979-11-30","https://i.scdn.co/image/ab67616d0000b273288d32d88a616b9a278ddc07","1","5","238746","https://p.scdn.co/mp3-preview/92210b01fcc6efa80008663c158baf79cf0d7b5f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:0sMcqIhlNMPEjA6i5Cyu0b","Silver, Blue & Gold - 2017 Remaster","spotify:artist:5AEG63ajney2BoDXi0Vb84","Bad Company","spotify:album:4sQYdkovT2ITuRcsWEBjU2","Run with the Pack (2017 Remaster)","spotify:artist:5AEG63ajney2BoDXi0Vb84","Bad Company","1976-02-21","https://i.scdn.co/image/ab67616d0000b273ee9983b462b1244d7f348c6a","1","6","304946","https://p.scdn.co/mp3-preview/e9c790f8343a50440509267100ae1c4a4eaffd5d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:5YzzWlWfAVNvtduNDHKhHc","Touch of Grey","spotify:artist:4TMHGUX5WI7OOm53PqSDAT","Grateful Dead","spotify:album:3qzvxfhCWUYsJuVSOSv0AP","The Very Best of the Grateful Dead","spotify:artist:4TMHGUX5WI7OOm53PqSDAT","Grateful Dead","2003-09-16","https://i.scdn.co/image/ab67616d0000b273aa6d9c3247dd7244683879fa","1","2","347826","https://p.scdn.co/mp3-preview/f1d15ce1f7ae795bc83200296ebd2d438f602487?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:7kl337nuuTTVcXJiQqBgwJ","Jessica - Unedited Version","spotify:artist:4wQ3PyMz3WwJGI5uEqHUVR","Allman Brothers Band","spotify:album:1n9rbMLUmrXBBBJffS7pDj","Brothers And Sisters (Deluxe Edition)","spotify:artist:4wQ3PyMz3WwJGI5uEqHUVR","Allman Brothers Band","1973-09","https://i.scdn.co/image/ab67616d0000b273477680eb32457ae31c904de6","1","6","451160","","false","0","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:7dRrGFypClyo0iNxSyxpnD","Skateaway","spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","spotify:album:7yTjsInNdNQJAlXAboi1nh","Making Movies","spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","1980-10-17","https://i.scdn.co/image/ab67616d0000b2735b5e5240a4c483b5fb9f2cb0","1","3","378960","https://p.scdn.co/mp3-preview/72cfe500ab6df1ac90919a34d2e1f531b8416ecd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:423o3ZHIaBtGXyhF1uH41a","Walk of Life","spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","spotify:album:7jvcSnCnugLcisBCNBm60s","Brothers in Arms","spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","1985-05-13","https://i.scdn.co/image/ab67616d0000b273fb995d2871f084b34afae3b3","1","3","252466","https://p.scdn.co/mp3-preview/0dcbcd3569d83da11c35c1f91532335b3d5daa78?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:3MrWxJaD2AT0W9DjWF64Vm","Come On Eileen","spotify:artist:4QTVePrFu1xuGM9K0kNXkk","Dexys Midnight Runners","spotify:album:7nCWzcMZanUBPZgZaKpzM6","Too Rye Ay","spotify:artist:4QTVePrFu1xuGM9K0kNXkk","Dexys Midnight Runners","1982-07-22","https://i.scdn.co/image/ab67616d0000b2738bd8adbdc4727d9080240905","1","10","287306","https://p.scdn.co/mp3-preview/4c7d538bc6135f56e2dd66b8c1282fe833fc182b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:2RlgNHKcydI9sayD2Df2xp","Mr. Blue Sky","spotify:artist:7jefIIksOi1EazgRTfW2Pk","Electric Light Orchestra","spotify:album:3usnShwygMXVZB4IV5dwnU","Out of the Blue","spotify:artist:7jefIIksOi1EazgRTfW2Pk","Electric Light Orchestra","1977","https://i.scdn.co/image/ab67616d0000b2738c4e95986c803791125e8991","1","13","303373","https://p.scdn.co/mp3-preview/557bf680be51b40fd43767583e3435d7245ee484?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:67oyFnjJnn78fZP9KjeZx0","Goodbye Stranger - 2010 Remastered","spotify:artist:3JsMj0DEzyWc0VDlHuy9Bx","Supertramp","spotify:album:1zcm3UvHNHpseYOUfd0pna","Breakfast In America (Deluxe Edition)","spotify:artist:3JsMj0DEzyWc0VDlHuy9Bx","Supertramp","1979-03-29","https://i.scdn.co/image/ab67616d0000b2735405ef9e393f5f1e53b4b42e","1","3","350573","https://p.scdn.co/mp3-preview/f7eebba9d8fb82e78c9180845130fa4e194c9416?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:5NMRRfaJdXlHGjGgCpcouv","We Close Our Eyes - 1988 Boingo Alive Version","spotify:artist:5LXEAEGrpKQtpyCu2sZuWu","Oingo Boingo","spotify:album:4nBPe02bdpsMrZs8anVs45","Boingo Alive","spotify:artist:5LXEAEGrpKQtpyCu2sZuWu","Oingo Boingo","1988-01-01","https://i.scdn.co/image/ab67616d0000b2733747e21a9a5993be16348547","1","13","209000","https://p.scdn.co/mp3-preview/a4bbfc5ecc61b90a56c11ef5f692e0844c6fa3d3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","spotify:user:inathan007","2020-08-18T02:17:24Z"
"spotify:track:7kNNylJ1kswWbHeRM6UDuE","Blinded By The Light","spotify:artist:2utNxkLhreF1oIfO8kQT3q","Manfred Mann's Earth Band","spotify:album:1qVP93dewrI7bukJAFPIvV","The Roaring Silence","spotify:artist:2utNxkLhreF1oIfO8kQT3q","Manfred Mann's Earth Band","1976","https://i.scdn.co/image/ab67616d0000b273a9029d18d0fd90f8bfa72687","1","1","428133","https://p.scdn.co/mp3-preview/0e30f21d21a8a19aa9a641004014a8f46ac9b744?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:0b4KsOdnrZlfE5VUAAzxv1","Light Up The Night","spotify:artist:2rVDi66o7gdeUq1OHUzM0W","The Protomen","spotify:album:5dVmbXxmkROv6smdOfTcyJ","Act II: The Father Of Death","spotify:artist:2rVDi66o7gdeUq1OHUzM0W","The Protomen","2009-09-08","https://i.scdn.co/image/ab67616d0000b2732aebc24a73d728ab67d8088c","1","10","244226","https://p.scdn.co/mp3-preview/45581c6e335355bd1f3c854924791e214e192c60?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:7fJnj6rso7N95oztvsxrWD","Dancing with Myself - 2001 Remaster","spotify:artist:7lzordPuZEXxwt9aoVZYmG, spotify:artist:1inWec2E2UgfzMAhwjgTXe","Billy Idol, Generation X","spotify:album:2X8oYYKez4KSAwRg69NcTz","Anthology","spotify:artist:1inWec2E2UgfzMAhwjgTXe","Generation X","2003-02-28","https://i.scdn.co/image/ab67616d0000b273a97aadbfd704a80b1938aaf7","1","1","227400","https://p.scdn.co/mp3-preview/f4636ac71cd8ac8a85e24fcf6c3108e9e382c95d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","spotify:user:inathan007","2020-07-23T22:01:43Z"
"spotify:track:7h5cIusH2m0AdCW9Fi2MBI","We Didn't Start the Fire","spotify:artist:6zFYqv1mOsgBRQbae3JJ9e","Billy Joel","spotify:album:3cJ6ZymbUcNGe1T8YZtGyE","Greatest Hits Vol. III","spotify:artist:6zFYqv1mOsgBRQbae3JJ9e","Billy Joel","1997-06-13","https://i.scdn.co/image/ab67616d0000b2730c66d628abf2dcaadf3f3940","1","7","288960","https://p.scdn.co/mp3-preview/34e7ffec97be1d1b04443206dcc45f72786101c1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:inathan007","2020-07-24T00:10:35Z"
"spotify:track:7HKez549fwJQDzx3zLjHKC","Start Me Up - Remastered 2009","spotify:artist:22bE4uQ6baNwSHPVcDxLCe","The Rolling Stones","spotify:album:15XNBzVWARPMlu0sEbfBjJ","Tattoo You (2009 Re-Mastered)","spotify:artist:22bE4uQ6baNwSHPVcDxLCe","The Rolling Stones","1981-08-24","https://i.scdn.co/image/ab67616d0000b27308fc42e575043a753f60d675","1","1","213066","https://p.scdn.co/mp3-preview/79cd6fe89645c3842aec4de5ff12aeda540d7629?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:0cJPLFrlV7TTCyPLupHzcH","Won't Get Fooled Again - Original Album Version","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","spotify:album:5MqyhhHbT13zsloD3uHhlQ","Who's Next","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","1971-08-14","https://i.scdn.co/image/ab67616d0000b273fe24dcd263c08c6dd84b6e8c","1","9","511400","https://p.scdn.co/mp3-preview/d57fdb6519344d28abe771887a43ecd7c8a621b4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","spotify:user:inathan007","2020-08-02T04:46:55Z"
"spotify:track:3qiyyUfYe7CRYLucrPmulD","Baba O'Riley","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","spotify:album:5MqyhhHbT13zsloD3uHhlQ","Who's Next","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","1971-08-14","https://i.scdn.co/image/ab67616d0000b273fe24dcd263c08c6dd84b6e8c","1","1","300400","https://p.scdn.co/mp3-preview/7f40e10c50af06f1e1b55dc2d565a05a98b6c6a1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:46Jsh7QvWw3JKZnjP8tUfB","Satellite","spotify:artist:7uhvDINTTiD0XBrP9fquN1","The Hooters","spotify:album:5Sh5gjCOggbEb2kMIFKHHo","Super Hits","spotify:artist:7uhvDINTTiD0XBrP9fquN1","The Hooters","1985","https://i.scdn.co/image/ab67616d0000b2739280b5fea3cde8e6caeaef00","1","1","254840","https://p.scdn.co/mp3-preview/da103b4b8ff2e50578aad79382fa55498cb43011?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","spotify:user:inathan007","2020-08-11T21:31:53Z"
"spotify:track:2H7ygiSmLSZVeTDJHoF96W","Karla With A K","spotify:artist:7uhvDINTTiD0XBrP9fquN1","The Hooters","spotify:album:7GAPNLIESOf9BtPaXHY0Ey","One Way Home","spotify:artist:7uhvDINTTiD0XBrP9fquN1","The Hooters","1987","https://i.scdn.co/image/ab67616d0000b273be127745dc23ededb57dcd9b","1","2","281506","https://p.scdn.co/mp3-preview/46a397540e494e0e983c149850d3faf6a40f1e2e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","spotify:user:inathan007","2020-07-23T20:37:43Z"
